ISO3,Year,Indicator
IRL,1997,UNDP-HDI-IHDI-INEQ-INC
ITA,1997,UNDP-HDI-IHDI-INEQ-INC
LTU,1997,UNDP-HDI-IHDI-INEQ-INC
LUX,1997,UNDP-HDI-IHDI-INEQ-INC
LVA,1997,UNDP-HDI-IHDI-INEQ-INC
MLT,1997,UNDP-HDI-IHDI-INEQ-INC
NLD,1997,UNDP-HDI-IHDI-INEQ-INC
POL,1997,UNDP-HDI-IHDI-INEQ-INC
PRT,1997,UNDP-HDI-IHDI-INEQ-INC
ROU,1997,UNDP-HDI-IHDI-INEQ-INC
SVK,1997,UNDP-HDI-IHDI-INEQ-INC
SVN,1997,UNDP-HDI-IHDI-INEQ-INC
SWE,1997,UNDP-HDI-IHDI-INEQ-INC
AUT,1998,UNDP-HDI-IHDI-INEQ-INC
BEL,1998,UNDP-HDI-IHDI-INEQ-INC
BGR,1998,UNDP-HDI-IHDI-INEQ-INC
CYP,1998,UNDP-HDI-IHDI-INEQ-INC
CZE,1998,UNDP-HDI-IHDI-INEQ-INC
DEU,1998,UNDP-HDI-IHDI-INEQ-INC
DNK,1998,UNDP-HDI-IHDI-INEQ-INC
ESP,1998,UNDP-HDI-IHDI-INEQ-INC
EST,1998,UNDP-HDI-IHDI-INEQ-INC
FIN,1998,UNDP-HDI-IHDI-INEQ-INC
FRA,1998,UNDP-HDI-IHDI-INEQ-INC
GRC,1998,UNDP-HDI-IHDI-INEQ-INC
HRV,1998,UNDP-HDI-IHDI-INEQ-INC
HUN,1998,UNDP-HDI-IHDI-INEQ-INC
IRL,1998,UNDP-HDI-IHDI-INEQ-INC
ITA,1998,UNDP-HDI-IHDI-INEQ-INC
LTU,1998,UNDP-HDI-IHDI-INEQ-INC
LUX,1998,UNDP-HDI-IHDI-INEQ-INC
LVA,1998,UNDP-HDI-IHDI-INEQ-INC
MLT,1998,UNDP-HDI-IHDI-INEQ-INC
NLD,1998,UNDP-HDI-IHDI-INEQ-INC
POL,1998,UNDP-HDI-IHDI-INEQ-INC
PRT,1998,UNDP-HDI-IHDI-INEQ-INC
ROU,1998,UNDP-HDI-IHDI-INEQ-INC
SVK,1998,UNDP-HDI-IHDI-INEQ-INC
SVN,1998,UNDP-HDI-IHDI-INEQ-INC
SWE,1998,UNDP-HDI-IHDI-INEQ-INC
AUT,1999,UNDP-HDI-IHDI-INEQ-INC
BEL,1999,UNDP-HDI-IHDI-INEQ-INC
BGR,1999,UNDP-HDI-IHDI-INEQ-INC
CYP,1999,UNDP-HDI-IHDI-INEQ-INC
CZE,1999,UNDP-HDI-IHDI-INEQ-INC
DEU,1999,UNDP-HDI-IHDI-INEQ-INC
DNK,1999,UNDP-HDI-IHDI-INEQ-INC
ESP,1999,UNDP-HDI-IHDI-INEQ-INC
EST,1999,UNDP-HDI-IHDI-INEQ-INC
FIN,1999,UNDP-HDI-IHDI-INEQ-INC
FRA,1999,UNDP-HDI-IHDI-INEQ-INC
GRC,1999,UNDP-HDI-IHDI-INEQ-INC
HRV,1999,UNDP-HDI-IHDI-INEQ-INC
HUN,1999,UNDP-HDI-IHDI-INEQ-INC
IRL,1999,UNDP-HDI-IHDI-INEQ-INC
ITA,1999,UNDP-HDI-IHDI-INEQ-INC
LTU,1999,UNDP-HDI-IHDI-INEQ-INC
LUX,1999,UNDP-HDI-IHDI-INEQ-INC
LVA,1999,UNDP-HDI-IHDI-INEQ-INC
MLT,1999,UNDP-HDI-IHDI-INEQ-INC
NLD,1999,UNDP-HDI-IHDI-INEQ-INC
POL,1999,UNDP-HDI-IHDI-INEQ-INC
PRT,1999,UNDP-HDI-IHDI-INEQ-INC
ROU,1999,UNDP-HDI-IHDI-INEQ-INC
SVK,1999,UNDP-HDI-IHDI-INEQ-INC
SVN,1999,UNDP-HDI-IHDI-INEQ-INC
SWE,1999,UNDP-HDI-IHDI-INEQ-INC
AUT,2000,UNDP-HDI-IHDI-INEQ-INC
BEL,2000,UNDP-HDI-IHDI-INEQ-INC
BGR,2000,UNDP-HDI-IHDI-INEQ-INC
CYP,2000,UNDP-HDI-IHDI-INEQ-INC
CZE,2000,UNDP-HDI-IHDI-INEQ-INC
DEU,2000,UNDP-HDI-IHDI-INEQ-INC
DNK,2000,UNDP-HDI-IHDI-INEQ-INC
ESP,2000,UNDP-HDI-IHDI-INEQ-INC
EST,2000,UNDP-HDI-IHDI-INEQ-INC
FIN,2000,UNDP-HDI-IHDI-INEQ-INC
FRA,2000,UNDP-HDI-IHDI-INEQ-INC
GRC,2000,UNDP-HDI-IHDI-INEQ-INC
HRV,2000,UNDP-HDI-IHDI-INEQ-INC
HUN,2000,UNDP-HDI-IHDI-INEQ-INC
IRL,2000,UNDP-HDI-IHDI-INEQ-INC
ITA,2000,UNDP-HDI-IHDI-INEQ-INC
LTU,2000,UNDP-HDI-IHDI-INEQ-INC
LUX,2000,UNDP-HDI-IHDI-INEQ-INC
LVA,2000,UNDP-HDI-IHDI-INEQ-INC
MLT,2000,UNDP-HDI-IHDI-INEQ-INC
NLD,2000,UNDP-HDI-IHDI-INEQ-INC
POL,2000,UNDP-HDI-IHDI-INEQ-INC
PRT,2000,UNDP-HDI-IHDI-INEQ-INC
ROU,2000,UNDP-HDI-IHDI-INEQ-INC
SVK,2000,UNDP-HDI-IHDI-INEQ-INC
SVN,2000,UNDP-HDI-IHDI-INEQ-INC
SWE,2000,UNDP-HDI-IHDI-INEQ-INC
AUT,2001,UNDP-HDI-IHDI-INEQ-INC
BEL,2001,UNDP-HDI-IHDI-INEQ-INC
BGR,2001,UNDP-HDI-IHDI-INEQ-INC
CYP,2001,UNDP-HDI-IHDI-INEQ-INC
CZE,2001,UNDP-HDI-IHDI-INEQ-INC
DEU,2001,UNDP-HDI-IHDI-INEQ-INC
DNK,2001,UNDP-HDI-IHDI-INEQ-INC
ESP,2001,UNDP-HDI-IHDI-INEQ-INC
EST,2001,UNDP-HDI-IHDI-INEQ-INC
FIN,2001,UNDP-HDI-IHDI-INEQ-INC
FRA,2001,UNDP-HDI-IHDI-INEQ-INC
GRC,2001,UNDP-HDI-IHDI-INEQ-INC
HRV,2001,UNDP-HDI-IHDI-INEQ-INC
HUN,2001,UNDP-HDI-IHDI-INEQ-INC
IRL,2001,UNDP-HDI-IHDI-INEQ-INC
ITA,2001,UNDP-HDI-IHDI-INEQ-INC
LTU,2001,UNDP-HDI-IHDI-INEQ-INC
LUX,2001,UNDP-HDI-IHDI-INEQ-INC
LVA,2001,UNDP-HDI-IHDI-INEQ-INC
MLT,2001,UNDP-HDI-IHDI-INEQ-INC
NLD,2001,UNDP-HDI-IHDI-INEQ-INC
POL,2001,UNDP-HDI-IHDI-INEQ-INC
PRT,2001,UNDP-HDI-IHDI-INEQ-INC
ROU,2001,UNDP-HDI-IHDI-INEQ-INC
SVK,2001,UNDP-HDI-IHDI-INEQ-INC
SVN,2001,UNDP-HDI-IHDI-INEQ-INC
SWE,2001,UNDP-HDI-IHDI-INEQ-INC
AUT,2002,UNDP-HDI-IHDI-INEQ-INC
BEL,2002,UNDP-HDI-IHDI-INEQ-INC
BGR,2002,UNDP-HDI-IHDI-INEQ-INC
CYP,2002,UNDP-HDI-IHDI-INEQ-INC
CZE,2002,UNDP-HDI-IHDI-INEQ-INC
DEU,2002,UNDP-HDI-IHDI-INEQ-INC
DNK,2002,UNDP-HDI-IHDI-INEQ-INC
ESP,2002,UNDP-HDI-IHDI-INEQ-INC
EST,2002,UNDP-HDI-IHDI-INEQ-INC
FIN,2002,UNDP-HDI-IHDI-INEQ-INC
FRA,2002,UNDP-HDI-IHDI-INEQ-INC
GRC,2002,UNDP-HDI-IHDI-INEQ-INC
HRV,2002,UNDP-HDI-IHDI-INEQ-INC
HUN,2002,UNDP-HDI-IHDI-INEQ-INC
IRL,2002,UNDP-HDI-IHDI-INEQ-INC
ITA,2002,UNDP-HDI-IHDI-INEQ-INC
LTU,2002,UNDP-HDI-IHDI-INEQ-INC
LUX,2002,UNDP-HDI-IHDI-INEQ-INC
LVA,2002,UNDP-HDI-IHDI-INEQ-INC
MLT,2002,UNDP-HDI-IHDI-INEQ-INC
NLD,2002,UNDP-HDI-IHDI-INEQ-INC
POL,2002,UNDP-HDI-IHDI-INEQ-INC
PRT,2002,UNDP-HDI-IHDI-INEQ-INC
ROU,2002,UNDP-HDI-IHDI-INEQ-INC
SVK,2002,UNDP-HDI-IHDI-INEQ-INC
SVN,2002,UNDP-HDI-IHDI-INEQ-INC
SWE,2002,UNDP-HDI-IHDI-INEQ-INC
AUT,2003,UNDP-HDI-IHDI-INEQ-INC
BEL,2003,UNDP-HDI-IHDI-INEQ-INC
BGR,2003,UNDP-HDI-IHDI-INEQ-INC
CYP,2003,UNDP-HDI-IHDI-INEQ-INC
CZE,2003,UNDP-HDI-IHDI-INEQ-INC
DEU,2003,UNDP-HDI-IHDI-INEQ-INC
DNK,2003,UNDP-HDI-IHDI-INEQ-INC
ESP,2003,UNDP-HDI-IHDI-INEQ-INC
EST,2003,UNDP-HDI-IHDI-INEQ-INC
FIN,2003,UNDP-HDI-IHDI-INEQ-INC
FRA,2003,UNDP-HDI-IHDI-INEQ-INC
GRC,2003,UNDP-HDI-IHDI-INEQ-INC
HRV,2003,UNDP-HDI-IHDI-INEQ-INC
HUN,2003,UNDP-HDI-IHDI-INEQ-INC
IRL,2003,UNDP-HDI-IHDI-INEQ-INC
ITA,2003,UNDP-HDI-IHDI-INEQ-INC
LTU,2003,UNDP-HDI-IHDI-INEQ-INC
LUX,2003,UNDP-HDI-IHDI-INEQ-INC
LVA,2003,UNDP-HDI-IHDI-INEQ-INC
MLT,2003,UNDP-HDI-IHDI-INEQ-INC
NLD,2003,UNDP-HDI-IHDI-INEQ-INC
POL,2003,UNDP-HDI-IHDI-INEQ-INC
PRT,2003,UNDP-HDI-IHDI-INEQ-INC
ROU,2003,UNDP-HDI-IHDI-INEQ-INC
SVK,2003,UNDP-HDI-IHDI-INEQ-INC
SVN,2003,UNDP-HDI-IHDI-INEQ-INC
SWE,2003,UNDP-HDI-IHDI-INEQ-INC
AUT,2004,UNDP-HDI-IHDI-INEQ-INC
BEL,2004,UNDP-HDI-IHDI-INEQ-INC
BGR,2004,UNDP-HDI-IHDI-INEQ-INC
CYP,2004,UNDP-HDI-IHDI-INEQ-INC
CZE,2004,UNDP-HDI-IHDI-INEQ-INC
DEU,2004,UNDP-HDI-IHDI-INEQ-INC
DNK,2004,UNDP-HDI-IHDI-INEQ-INC
ESP,2004,UNDP-HDI-IHDI-INEQ-INC
EST,2004,UNDP-HDI-IHDI-INEQ-INC
FIN,2004,UNDP-HDI-IHDI-INEQ-INC
FRA,2004,UNDP-HDI-IHDI-INEQ-INC
GRC,2004,UNDP-HDI-IHDI-INEQ-INC
HRV,2004,UNDP-HDI-IHDI-INEQ-INC
HUN,2004,UNDP-HDI-IHDI-INEQ-INC
IRL,2004,UNDP-HDI-IHDI-INEQ-INC
ITA,2004,UNDP-HDI-IHDI-INEQ-INC
LTU,2004,UNDP-HDI-IHDI-INEQ-INC
LUX,2004,UNDP-HDI-IHDI-INEQ-INC
LVA,2004,UNDP-HDI-IHDI-INEQ-INC
MLT,2004,UNDP-HDI-IHDI-INEQ-INC
NLD,2004,UNDP-HDI-IHDI-INEQ-INC
POL,2004,UNDP-HDI-IHDI-INEQ-INC
PRT,2004,UNDP-HDI-IHDI-INEQ-INC
ROU,2004,UNDP-HDI-IHDI-INEQ-INC
SVK,2004,UNDP-HDI-IHDI-INEQ-INC
SVN,2004,UNDP-HDI-IHDI-INEQ-INC
SWE,2004,UNDP-HDI-IHDI-INEQ-INC
AUT,2005,UNDP-HDI-IHDI-INEQ-INC
BEL,2005,UNDP-HDI-IHDI-INEQ-INC
BGR,2005,UNDP-HDI-IHDI-INEQ-INC
CYP,2005,UNDP-HDI-IHDI-INEQ-INC
CZE,2005,UNDP-HDI-IHDI-INEQ-INC
DEU,2005,UNDP-HDI-IHDI-INEQ-INC
DNK,2005,UNDP-HDI-IHDI-INEQ-INC
ESP,2005,UNDP-HDI-IHDI-INEQ-INC
EST,2005,UNDP-HDI-IHDI-INEQ-INC
FIN,2005,UNDP-HDI-IHDI-INEQ-INC
FRA,2005,UNDP-HDI-IHDI-INEQ-INC
GRC,2005,UNDP-HDI-IHDI-INEQ-INC
HRV,2005,UNDP-HDI-IHDI-INEQ-INC
HUN,2005,UNDP-HDI-IHDI-INEQ-INC
IRL,2005,UNDP-HDI-IHDI-INEQ-INC
ITA,2005,UNDP-HDI-IHDI-INEQ-INC
LTU,2005,UNDP-HDI-IHDI-INEQ-INC
LUX,2005,UNDP-HDI-IHDI-INEQ-INC
LVA,2005,UNDP-HDI-IHDI-INEQ-INC
MLT,2005,UNDP-HDI-IHDI-INEQ-INC
NLD,2005,UNDP-HDI-IHDI-INEQ-INC
POL,2005,UNDP-HDI-IHDI-INEQ-INC
PRT,2005,UNDP-HDI-IHDI-INEQ-INC
ROU,2005,UNDP-HDI-IHDI-INEQ-INC
SVK,2005,UNDP-HDI-IHDI-INEQ-INC
SVN,2005,UNDP-HDI-IHDI-INEQ-INC
SWE,2005,UNDP-HDI-IHDI-INEQ-INC
AUT,2006,UNDP-HDI-IHDI-INEQ-INC
BEL,2006,UNDP-HDI-IHDI-INEQ-INC
BGR,2006,UNDP-HDI-IHDI-INEQ-INC
CYP,2006,UNDP-HDI-IHDI-INEQ-INC
CZE,2006,UNDP-HDI-IHDI-INEQ-INC
DEU,2006,UNDP-HDI-IHDI-INEQ-INC
DNK,2006,UNDP-HDI-IHDI-INEQ-INC
ESP,2006,UNDP-HDI-IHDI-INEQ-INC
EST,2006,UNDP-HDI-IHDI-INEQ-INC
FIN,2006,UNDP-HDI-IHDI-INEQ-INC
FRA,2006,UNDP-HDI-IHDI-INEQ-INC
GRC,2006,UNDP-HDI-IHDI-INEQ-INC
HRV,2006,UNDP-HDI-IHDI-INEQ-INC
HUN,2006,UNDP-HDI-IHDI-INEQ-INC
IRL,2006,UNDP-HDI-IHDI-INEQ-INC
ITA,2006,UNDP-HDI-IHDI-INEQ-INC
LTU,2006,UNDP-HDI-IHDI-INEQ-INC
LUX,2006,UNDP-HDI-IHDI-INEQ-INC
LVA,2006,UNDP-HDI-IHDI-INEQ-INC
MLT,2006,UNDP-HDI-IHDI-INEQ-INC
NLD,2006,UNDP-HDI-IHDI-INEQ-INC
POL,2006,UNDP-HDI-IHDI-INEQ-INC
PRT,2006,UNDP-HDI-IHDI-INEQ-INC
ROU,2006,UNDP-HDI-IHDI-INEQ-INC
SVK,2006,UNDP-HDI-IHDI-INEQ-INC
SVN,2006,UNDP-HDI-IHDI-INEQ-INC
SWE,2006,UNDP-HDI-IHDI-INEQ-INC
AUT,2007,UNDP-HDI-IHDI-INEQ-INC
BEL,2007,UNDP-HDI-IHDI-INEQ-INC
BGR,2007,UNDP-HDI-IHDI-INEQ-INC
CYP,2007,UNDP-HDI-IHDI-INEQ-INC
CZE,2007,UNDP-HDI-IHDI-INEQ-INC
DEU,2007,UNDP-HDI-IHDI-INEQ-INC
DNK,2007,UNDP-HDI-IHDI-INEQ-INC
ESP,2007,UNDP-HDI-IHDI-INEQ-INC
EST,2007,UNDP-HDI-IHDI-INEQ-INC
FIN,2007,UNDP-HDI-IHDI-INEQ-INC
FRA,2007,UNDP-HDI-IHDI-INEQ-INC
GRC,2007,UNDP-HDI-IHDI-INEQ-INC
HRV,2007,UNDP-HDI-IHDI-INEQ-INC
HUN,2007,UNDP-HDI-IHDI-INEQ-INC
IRL,2007,UNDP-HDI-IHDI-INEQ-INC
ITA,2007,UNDP-HDI-IHDI-INEQ-INC
LTU,2007,UNDP-HDI-IHDI-INEQ-INC
LUX,2007,UNDP-HDI-IHDI-INEQ-INC
LVA,2007,UNDP-HDI-IHDI-INEQ-INC
MLT,2007,UNDP-HDI-IHDI-INEQ-INC
NLD,2007,UNDP-HDI-IHDI-INEQ-INC
POL,2007,UNDP-HDI-IHDI-INEQ-INC
PRT,2007,UNDP-HDI-IHDI-INEQ-INC
ROU,2007,UNDP-HDI-IHDI-INEQ-INC
SVK,2007,UNDP-HDI-IHDI-INEQ-INC
SVN,2007,UNDP-HDI-IHDI-INEQ-INC
SWE,2007,UNDP-HDI-IHDI-INEQ-INC
AUT,2008,UNDP-HDI-IHDI-INEQ-INC
BEL,2008,UNDP-HDI-IHDI-INEQ-INC
BGR,2008,UNDP-HDI-IHDI-INEQ-INC
CYP,2008,UNDP-HDI-IHDI-INEQ-INC
CZE,2008,UNDP-HDI-IHDI-INEQ-INC
DEU,2008,UNDP-HDI-IHDI-INEQ-INC
DNK,2008,UNDP-HDI-IHDI-INEQ-INC
ESP,2008,UNDP-HDI-IHDI-INEQ-INC
EST,2008,UNDP-HDI-IHDI-INEQ-INC
FIN,2008,UNDP-HDI-IHDI-INEQ-INC
FRA,2008,UNDP-HDI-IHDI-INEQ-INC
GRC,2008,UNDP-HDI-IHDI-INEQ-INC
HRV,2008,UNDP-HDI-IHDI-INEQ-INC
HUN,2008,UNDP-HDI-IHDI-INEQ-INC
IRL,2008,UNDP-HDI-IHDI-INEQ-INC
ITA,2008,UNDP-HDI-IHDI-INEQ-INC
LTU,2008,UNDP-HDI-IHDI-INEQ-INC
LUX,2008,UNDP-HDI-IHDI-INEQ-INC
LVA,2008,UNDP-HDI-IHDI-INEQ-INC
MLT,2008,UNDP-HDI-IHDI-INEQ-INC
NLD,2008,UNDP-HDI-IHDI-INEQ-INC
POL,2008,UNDP-HDI-IHDI-INEQ-INC
PRT,2008,UNDP-HDI-IHDI-INEQ-INC
ROU,2008,UNDP-HDI-IHDI-INEQ-INC
SVK,2008,UNDP-HDI-IHDI-INEQ-INC
SVN,2008,UNDP-HDI-IHDI-INEQ-INC
SWE,2008,UNDP-HDI-IHDI-INEQ-INC
AUT,2009,UNDP-HDI-IHDI-INEQ-INC
BEL,2009,UNDP-HDI-IHDI-INEQ-INC
BGR,2009,UNDP-HDI-IHDI-INEQ-INC
CYP,2009,UNDP-HDI-IHDI-INEQ-INC
CZE,2009,UNDP-HDI-IHDI-INEQ-INC
DEU,2009,UNDP-HDI-IHDI-INEQ-INC
DNK,2009,UNDP-HDI-IHDI-INEQ-INC
ESP,2009,UNDP-HDI-IHDI-INEQ-INC
EST,2009,UNDP-HDI-IHDI-INEQ-INC
FIN,2009,UNDP-HDI-IHDI-INEQ-INC
FRA,2009,UNDP-HDI-IHDI-INEQ-INC
GRC,2009,UNDP-HDI-IHDI-INEQ-INC
HRV,2009,UNDP-HDI-IHDI-INEQ-INC
HUN,2009,UNDP-HDI-IHDI-INEQ-INC
IRL,2009,UNDP-HDI-IHDI-INEQ-INC
ITA,2009,UNDP-HDI-IHDI-INEQ-INC
LTU,2009,UNDP-HDI-IHDI-INEQ-INC
LUX,2009,UNDP-HDI-IHDI-INEQ-INC
LVA,2009,UNDP-HDI-IHDI-INEQ-INC
MLT,2009,UNDP-HDI-IHDI-INEQ-INC
NLD,2009,UNDP-HDI-IHDI-INEQ-INC
POL,2009,UNDP-HDI-IHDI-INEQ-INC
PRT,2009,UNDP-HDI-IHDI-INEQ-INC
ROU,2009,UNDP-HDI-IHDI-INEQ-INC
SVK,2009,UNDP-HDI-IHDI-INEQ-INC
SVN,2009,UNDP-HDI-IHDI-INEQ-INC
SWE,2009,UNDP-HDI-IHDI-INEQ-INC
AUT,1990,UNDP-HDI-IHDI-INEQ-LE
BEL,1990,UNDP-HDI-IHDI-INEQ-LE
BGR,1990,UNDP-HDI-IHDI-INEQ-LE
CYP,1990,UNDP-HDI-IHDI-INEQ-LE
CZE,1990,UNDP-HDI-IHDI-INEQ-LE
DEU,1990,UNDP-HDI-IHDI-INEQ-LE
DNK,1990,UNDP-HDI-IHDI-INEQ-LE
ESP,1990,UNDP-HDI-IHDI-INEQ-LE
EST,1990,UNDP-HDI-IHDI-INEQ-LE
FIN,1990,UNDP-HDI-IHDI-INEQ-LE
FRA,1990,UNDP-HDI-IHDI-INEQ-LE
GRC,1990,UNDP-HDI-IHDI-INEQ-LE
HRV,1990,UNDP-HDI-IHDI-INEQ-LE
HUN,1990,UNDP-HDI-IHDI-INEQ-LE
IRL,1990,UNDP-HDI-IHDI-INEQ-LE
ITA,1990,UNDP-HDI-IHDI-INEQ-LE
LTU,1990,UNDP-HDI-IHDI-INEQ-LE
LUX,1990,UNDP-HDI-IHDI-INEQ-LE
LVA,1990,UNDP-HDI-IHDI-INEQ-LE
MLT,1990,UNDP-HDI-IHDI-INEQ-LE
NLD,1990,UNDP-HDI-IHDI-INEQ-LE
POL,1990,UNDP-HDI-IHDI-INEQ-LE
PRT,1990,UNDP-HDI-IHDI-INEQ-LE
ROU,1990,UNDP-HDI-IHDI-INEQ-LE
SVK,1990,UNDP-HDI-IHDI-INEQ-LE
SVN,1990,UNDP-HDI-IHDI-INEQ-LE
SWE,1990,UNDP-HDI-IHDI-INEQ-LE
AUT,1991,UNDP-HDI-IHDI-INEQ-LE
BEL,1991,UNDP-HDI-IHDI-INEQ-LE
BGR,1991,UNDP-HDI-IHDI-INEQ-LE
CYP,1991,UNDP-HDI-IHDI-INEQ-LE
CZE,1991,UNDP-HDI-IHDI-INEQ-LE
DEU,1991,UNDP-HDI-IHDI-INEQ-LE
DNK,1991,UNDP-HDI-IHDI-INEQ-LE
ESP,1991,UNDP-HDI-IHDI-INEQ-LE
EST,1991,UNDP-HDI-IHDI-INEQ-LE
FIN,1991,UNDP-HDI-IHDI-INEQ-LE
FRA,1991,UNDP-HDI-IHDI-INEQ-LE
GRC,1991,UNDP-HDI-IHDI-INEQ-LE
HRV,1991,UNDP-HDI-IHDI-INEQ-LE
HUN,1991,UNDP-HDI-IHDI-INEQ-LE
IRL,1991,UNDP-HDI-IHDI-INEQ-LE
ITA,1991,UNDP-HDI-IHDI-INEQ-LE
LTU,1991,UNDP-HDI-IHDI-INEQ-LE
LUX,1991,UNDP-HDI-IHDI-INEQ-LE
LVA,1991,UNDP-HDI-IHDI-INEQ-LE
MLT,1991,UNDP-HDI-IHDI-INEQ-LE
NLD,1991,UNDP-HDI-IHDI-INEQ-LE
POL,1991,UNDP-HDI-IHDI-INEQ-LE
PRT,1991,UNDP-HDI-IHDI-INEQ-LE
ROU,1991,UNDP-HDI-IHDI-INEQ-LE
SVK,1991,UNDP-HDI-IHDI-INEQ-LE
SVN,1991,UNDP-HDI-IHDI-INEQ-LE
SWE,1991,UNDP-HDI-IHDI-INEQ-LE
AUT,1992,UNDP-HDI-IHDI-INEQ-LE
BEL,1992,UNDP-HDI-IHDI-INEQ-LE
BGR,1992,UNDP-HDI-IHDI-INEQ-LE
CYP,1992,UNDP-HDI-IHDI-INEQ-LE
CZE,1992,UNDP-HDI-IHDI-INEQ-LE
DEU,1992,UNDP-HDI-IHDI-INEQ-LE
DNK,1992,UNDP-HDI-IHDI-INEQ-LE
ESP,1992,UNDP-HDI-IHDI-INEQ-LE
EST,1992,UNDP-HDI-IHDI-INEQ-LE
FIN,1992,UNDP-HDI-IHDI-INEQ-LE
FRA,1992,UNDP-HDI-IHDI-INEQ-LE
GRC,1992,UNDP-HDI-IHDI-INEQ-LE
HRV,1992,UNDP-HDI-IHDI-INEQ-LE
HUN,1992,UNDP-HDI-IHDI-INEQ-LE
IRL,1992,UNDP-HDI-IHDI-INEQ-LE
ITA,1992,UNDP-HDI-IHDI-INEQ-LE
LTU,1992,UNDP-HDI-IHDI-INEQ-LE
LUX,1992,UNDP-HDI-IHDI-INEQ-LE
LVA,1992,UNDP-HDI-IHDI-INEQ-LE
MLT,1992,UNDP-HDI-IHDI-INEQ-LE
NLD,1992,UNDP-HDI-IHDI-INEQ-LE
POL,1992,UNDP-HDI-IHDI-INEQ-LE
PRT,1992,UNDP-HDI-IHDI-INEQ-LE
ROU,1992,UNDP-HDI-IHDI-INEQ-LE
SVK,1992,UNDP-HDI-IHDI-INEQ-LE
SVN,1992,UNDP-HDI-IHDI-INEQ-LE
SWE,1992,UNDP-HDI-IHDI-INEQ-LE
AUT,1993,UNDP-HDI-IHDI-INEQ-LE
BEL,1993,UNDP-HDI-IHDI-INEQ-LE
BGR,1993,UNDP-HDI-IHDI-INEQ-LE
CYP,1993,UNDP-HDI-IHDI-INEQ-LE
CZE,1993,UNDP-HDI-IHDI-INEQ-LE
DEU,1993,UNDP-HDI-IHDI-INEQ-LE
DNK,1993,UNDP-HDI-IHDI-INEQ-LE
ESP,1993,UNDP-HDI-IHDI-INEQ-LE
EST,1993,UNDP-HDI-IHDI-INEQ-LE
FIN,1993,UNDP-HDI-IHDI-INEQ-LE
FRA,1993,UNDP-HDI-IHDI-INEQ-LE
GRC,1993,UNDP-HDI-IHDI-INEQ-LE
HRV,1993,UNDP-HDI-IHDI-INEQ-LE
HUN,1993,UNDP-HDI-IHDI-INEQ-LE
IRL,1993,UNDP-HDI-IHDI-INEQ-LE
ITA,1993,UNDP-HDI-IHDI-INEQ-LE
LTU,1993,UNDP-HDI-IHDI-INEQ-LE
LUX,1993,UNDP-HDI-IHDI-INEQ-LE
LVA,1993,UNDP-HDI-IHDI-INEQ-LE
MLT,1993,UNDP-HDI-IHDI-INEQ-LE
NLD,1993,UNDP-HDI-IHDI-INEQ-LE
POL,1993,UNDP-HDI-IHDI-INEQ-LE
PRT,1993,UNDP-HDI-IHDI-INEQ-LE
ROU,1993,UNDP-HDI-IHDI-INEQ-LE
SVK,1993,UNDP-HDI-IHDI-INEQ-LE
SVN,1993,UNDP-HDI-IHDI-INEQ-LE
SWE,1993,UNDP-HDI-IHDI-INEQ-LE
AUT,1994,UNDP-HDI-IHDI-INEQ-LE
BEL,1994,UNDP-HDI-IHDI-INEQ-LE
BGR,1994,UNDP-HDI-IHDI-INEQ-LE
CYP,1994,UNDP-HDI-IHDI-INEQ-LE
CZE,1994,UNDP-HDI-IHDI-INEQ-LE
DEU,1994,UNDP-HDI-IHDI-INEQ-LE
DNK,1994,UNDP-HDI-IHDI-INEQ-LE
ESP,1994,UNDP-HDI-IHDI-INEQ-LE
EST,1994,UNDP-HDI-IHDI-INEQ-LE
FIN,1994,UNDP-HDI-IHDI-INEQ-LE
FRA,1994,UNDP-HDI-IHDI-INEQ-LE
GRC,1994,UNDP-HDI-IHDI-INEQ-LE
HRV,1994,UNDP-HDI-IHDI-INEQ-LE
HUN,1994,UNDP-HDI-IHDI-INEQ-LE
IRL,1994,UNDP-HDI-IHDI-INEQ-LE
ITA,1994,UNDP-HDI-IHDI-INEQ-LE
LTU,1994,UNDP-HDI-IHDI-INEQ-LE
LUX,1994,UNDP-HDI-IHDI-INEQ-LE
LVA,1994,UNDP-HDI-IHDI-INEQ-LE
MLT,1994,UNDP-HDI-IHDI-INEQ-LE
NLD,1994,UNDP-HDI-IHDI-INEQ-LE
POL,1994,UNDP-HDI-IHDI-INEQ-LE
PRT,1994,UNDP-HDI-IHDI-INEQ-LE
ROU,1994,UNDP-HDI-IHDI-INEQ-LE
SVK,1994,UNDP-HDI-IHDI-INEQ-LE
SVN,1994,UNDP-HDI-IHDI-INEQ-LE
SWE,1994,UNDP-HDI-IHDI-INEQ-LE
AUT,1995,UNDP-HDI-IHDI-INEQ-LE
BEL,1995,UNDP-HDI-IHDI-INEQ-LE
BGR,1995,UNDP-HDI-IHDI-INEQ-LE
CYP,1995,UNDP-HDI-IHDI-INEQ-LE
CZE,1995,UNDP-HDI-IHDI-INEQ-LE
DEU,1995,UNDP-HDI-IHDI-INEQ-LE
DNK,1995,UNDP-HDI-IHDI-INEQ-LE
ESP,1995,UNDP-HDI-IHDI-INEQ-LE
EST,1995,UNDP-HDI-IHDI-INEQ-LE
FIN,1995,UNDP-HDI-IHDI-INEQ-LE
FRA,1995,UNDP-HDI-IHDI-INEQ-LE
